frame_id,track_id_a,track_id_b,stage,score_total,score_traj,score_rel,score_y,score_size,score_center,score_temp,score_support,conf_a,conf_b,boxh_a_ratio,boxh_b_ratio,y_a_ratio,y_b_ratio,consecutive_hits
362,62,44,expand,0.869138,0.674666,0.893188,0.820552,0.910266,0.871109,1.0,0.952063,0.7532,0.7529,0.030722,0.03175,0.489931,0.480042,13
363,23,34,core,0.814383,0.626833,0.844737,0.780317,0.857418,0.852227,1.0,0.0,0.7863,0.8072,0.038667,0.040806,0.509653,0.49725,14
363,86,72,core,0.85593,0.649126,0.944009,0.846952,0.989661,0.857773,0.7,0.0,0.8308,0.8538,0.110528,0.110931,0.588167,0.579861,5
363,62,44,expand,0.867232,0.669113,0.881503,0.817594,0.928748,0.872187,1.0,0.937633,0.7535,0.7393,0.030736,0.031542,0.489556,0.479486,14
363,87,73,expand,0.812675,0.627614,0.767246,0.783357,0.777982,0.982609,1.0,0.964604,0.7811,0.7758,0.039167,0.042764,0.524611,0.512403,23
364,23,34,core,0.834761,0.69611,0.922128,0.777936,0.813746,0.851578,1.0,0.0,0.7857,0.8118,0.038806,0.041708,0.511153,0.498597,15
364,86,72,core,0.852068,0.62185,0.950217,0.819869,0.966585,0.859055,0.8,0.0,0.8452,0.8541,0.111583,0.110264,0.588153,0.578222,6
364,87,73,core,0.800213,0.648103,0.853113,0.767632,0.744163,0.97957,1.0,0.0,0.7726,0.7841,0.03875,0.042972,0.52375,0.510528,24
364,62,44,expand,0.879172,0.671108,0.906704,0.795638,0.989669,0.873594,1.0,0.943851,0.7432,0.7541,0.030514,0.030625,0.489319,0.477889,15
365,23,34,core,0.844088,0.719271,0.906166,0.759572,0.886304,0.850039,1.0,0.0,0.8028,0.8124,0.040236,0.041972,0.513444,0.499694,16
365,86,72,core,0.876686,0.629513,0.965089,0.837826,0.992453,0.860781,0.9,0.0,0.8391,0.8621,0.110153,0.109861,0.586792,0.577944,7
365,87,73,core,0.809347,0.64934,0.845477,0.759994,0.808593,0.977188,1.0,0.0,0.7834,0.8082,0.039222,0.04225,0.52275,0.509028,25
365,62,44,expand,0.874979,0.669396,0.904387,0.777072,0.997385,0.87482,1.0,0.940398,0.728,0.7753,0.030319,0.030292,0.489139,0.476528,16
366,23,34,core,0.843662,0.704125,0.899205,0.738968,0.930286,0.848852,1.0,0.0,0.8171,0.8202,0.040667,0.041708,0.515722,0.500597,17
366,86,72,core,0.878322,0.659095,0.96535,0.806094,0.967533,0.861805,1.0,0.0,0.8253,0.8482,0.107583,0.108833,0.586208,0.575431,8
366,87,73,core,0.821316,0.757077,0.841971,0.747433,0.808395,0.974492,1.0,0.0,0.7658,0.7978,0.038097,0.041042,0.521653,0.507097,26
366,62,44,expand,0.862454,0.625365,0.920302,0.753478,0.96733,0.876695,1.0,0.935938,0.7226,0.7396,0.030042,0.029694,0.489167,0.475014,17
367,15,20,core,0.793238,0.742038,0.777844,0.974497,0.866174,0.412242,0.5,0.0,0.8887,0.888,0.212764,0.223736,0.732278,0.730986,3
367,23,34,core,0.842658,0.722211,0.897901,0.727562,0.927909,0.84757,1.0,0.0,0.8227,0.8095,0.040306,0.041375,0.517458,0.501556,18
367,86,72,core,0.862267,0.581945,0.941445,0.794313,0.989278,0.863594,1.0,0.0,0.8292,0.8522,0.106556,0.106958,0.584486,0.572972,9
367,87,73,core,0.836499,0.708147,0.850131,0.728978,0.934498,0.972,1.0,0.0,0.7627,0.7949,0.039361,0.040306,0.521306,0.5055,27
367,62,44,expand,0.848367,0.583086,0.908863,0.738148,0.949134,0.877992,1.0,0.932676,0.7257,0.7313,0.029917,0.029375,0.489236,0.474056,18
368,23,34,core,0.839442,0.720155,0.902131,0.717727,0.920725,0.846195,1.0,0.0,0.8128,0.8048,0.039778,0.040944,0.519014,0.502431,19
368,87,73,core,0.85865,0.696554,0.938376,0.704688,0.974727,0.969109,1.0,0.0,0.7907,0.8028,0.040486,0.040125,0.521347,0.503847,28
368,62,44,expand,0.810575,0.630849,0.764567,0.720924,0.911133,0.878375,1.0,0.935638,0.7182,0.7185,0.029903,0.028944,0.489333,0.472972,19
369,23,34,core,0.823622,0.714264,0.901509,0.709402,0.857442,0.84532,1.0,0.0,0.8114,0.8007,0.040181,0.042403,0.521278,0.504111,20
369,87,73,core,0.842084,0.694749,0.867571,0.69131,0.999001,0.967023,1.0,0.0,0.795,0.7891,0.039694,0.039681,0.520611,0.502153,29
370,23,34,core,0.823326,0.758871,0.919361,0.694197,0.819581,0.843789,1.0,0.0,0.8217,0.8029,0.04025,0.043153,0.523319,0.505069,21
370,87,73,core,0.834036,0.698064,0.870833,0.671438,0.977801,0.963977,1.0,0.0,0.7939,0.7874,0.039042,0.038736,0.520153,0.500236,30
371,23,34,core,0.802134,0.73059,0.820937,0.681964,0.873592,0.842031,1.0,0.0,0.8077,0.8143,0.041292,0.043292,0.525306,0.506167,22
371,87,73,core,0.808346,0.7166,0.803112,0.663466,0.930916,0.960563,1.0,0.0,0.7968,0.7839,0.039292,0.038319,0.519667,0.499153,31
372,23,34,core,0.822178,0.771157,0.942809,0.666606,0.810683,0.840289,1.0,0.0,0.8323,0.8312,0.041181,0.044319,0.527583,0.507306,23
372,87,73,core,0.788688,0.656975,0.785492,0.645111,0.923017,0.957758,1.0,0.0,0.7856,0.8243,0.038681,0.037611,0.518972,0.497056,32
373,23,34,core,0.804272,0.720564,0.900424,0.651594,0.83121,0.83882,1.0,0.0,0.8358,0.833,0.041556,0.044333,0.529819,0.508403,24
374,23,34,core,0.812373,0.734093,0.913578,0.622404,0.882022,0.83718,1.0,0.0,0.805,0.8158,0.042361,0.044264,0.533083,0.509375,25
375,23,34,core,0.7894,0.767319,0.772387,0.608218,0.93692,0.835328,1.0,0.0,0.7932,0.7995,0.04275,0.043736,0.535569,0.510708,26
376,23,34,core,0.822872,0.706941,0.926348,0.592213,0.977526,0.833711,1.0,0.0,0.8017,0.8006,0.043472,0.043819,0.538181,0.511986,27
377,23,34,core,0.814444,0.752832,0.913659,0.586809,0.924152,0.83143,1.0,0.0,0.8153,0.7995,0.043167,0.044375,0.540181,0.513528,28
378,23,34,core,0.776172,0.729415,0.797347,0.575669,0.910087,0.829758,1.0,0.0,0.8221,0.8132,0.0435,0.044958,0.542806,0.515194,29
379,23,34,core,0.76941,0.746428,0.795874,0.564897,0.879271,0.827969,1.0,0.0,0.8353,0.8224,0.043722,0.045736,0.545431,0.516875,30
379,77,44,expand,0.806416,0.577879,0.769335,0.969637,0.852855,0.947102,0.5,0.771546,0.7353,0.7281,0.028708,0.027153,0.460806,0.462347,3
380,23,34,core,0.792027,0.730766,0.912053,0.553712,0.873191,0.826656,1.0,0.0,0.8472,0.8253,0.044292,0.046444,0.547833,0.518278,31
381,23,34,core,0.780181,0.701036,0.898438,0.547137,0.861911,0.825,1.0,0.0,0.8473,0.8212,0.044486,0.046861,0.549944,0.519792,32
382,23,34,core,0.779275,0.728777,0.894933,0.541092,0.848951,0.823242,1.0,0.0,0.8269,0.8257,0.044736,0.047375,0.552389,0.521681,33
383,23,34,core,0.758045,0.712092,0.848403,0.525538,0.833457,0.821094,1.0,0.0,0.8113,0.8138,0.045778,0.048792,0.555806,0.523639,34
405,104,75,core,0.748894,0.611411,0.816234,0.905843,0.667563,0.863016,0.5,0.0,0.7997,0.8473,0.049181,0.056653,0.582194,0.57725,3
406,104,75,core,0.757878,0.591175,0.810199,0.94098,0.641523,0.862055,0.6,0.0,0.8061,0.8476,0.048833,0.057042,0.579111,0.576069,4
407,104,75,core,0.740555,0.582815,0.694433,0.966679,0.623912,0.861453,0.7,0.0,0.809,0.8467,0.047889,0.056486,0.576125,0.574431,5
408,104,75,core,0.757966,0.594879,0.68374,0.989225,0.637228,0.860937,0.8,0.0,0.8204,0.8459,0.047722,0.055875,0.573542,0.573,6
409,104,75,core,0.780304,0.656932,0.715986,0.983198,0.619817,0.860102,0.9,0.0,0.8272,0.8439,0.04725,0.055861,0.570778,0.571625,7
410,104,75,core,0.758159,0.585076,0.663902,0.951758,0.617395,0.86007,1.0,0.0,0.8214,0.8408,0.046833,0.055444,0.567708,0.570181,8
411,104,75,core,0.786024,0.61336,0.774799,0.925684,0.629488,0.860023,1.0,0.0,0.8274,0.8566,0.046597,0.054792,0.565056,0.568917,9
412,104,75,core,0.776469,0.575349,0.787681,0.884952,0.645169,0.859484,1.0,0.0,0.7995,0.8543,0.046667,0.054403,0.561625,0.567736,10
419,104,83,core,0.729989,0.682461,0.726271,0.631634,0.944855,0.983445,0.5,0.0,0.7748,0.7781,0.042944,0.043806,0.537472,0.5145,3
419,114,92,core,0.752616,0.770139,0.714582,0.685383,0.969306,0.864859,0.5,0.0,0.8479,0.8646,0.101278,0.102389,0.740819,0.721931,3
420,104,83,core,0.787782,0.631106,0.914867,0.658326,0.953518,0.982297,0.6,0.0,0.7956,0.7892,0.042167,0.042875,0.533361,0.512458,4
420,114,92,core,0.738606,0.762168,0.69961,0.671998,0.889519,0.8695,0.6,0.0,0.8543,0.8717,0.101361,0.097292,0.733278,0.713403,4
421,86,72,core,0.709774,0.594883,0.712411,0.692271,0.873926,0.891711,0.5,0.0,0.8377,0.8543,0.079889,0.076208,0.516222,0.497833,3
421,114,92,core,0.763893,0.798309,0.696666,0.69884,0.907694,0.874633,0.7,0.0,0.8542,0.8608,0.098347,0.095069,0.724306,0.706389,5
422,86,72,core,0.762661,0.620211,0.834202,0.714345,0.889281,0.892727,0.6,0.0,0.8386,0.8592,0.079389,0.076194,0.513958,0.497139,4
422,114,92,core,0.78888,0.752949,0.707034,0.747433,0.941827,0.879109,0.8,0.0,0.8648,0.8617,0.096347,0.094347,0.715569,0.701014,6
423,86,72,core,0.780214,0.633749,0.778073,0.756834,0.933687,0.893742,0.7,0.0,0.8303,0.8537,0.077847,0.076,0.51075,0.496819,5
423,113,60,core,0.809683,0.674663,0.948543,0.95706,0.834617,0.303195,0.5,0.0,0.8426,0.8154,0.063653,0.05975,0.567167,0.569361,3
423,114,92,core,0.83012,0.83773,0.705198,0.803857,0.964842,0.88457,0.9,0.0,0.8569,0.8542,0.093653,0.094833,0.706875,0.695958,7
424,86,72,core,0.794869,0.597748,0.793933,0.78075,0.933971,0.894836,0.8,0.0,0.821,0.8456,0.077014,0.075194,0.508208,0.495833,6
424,113,60,core,0.806345,0.708702,0.940605,0.935507,0.779053,0.304016,0.6,0.0,0.8584,0.8081,0.063903,0.058556,0.565403,0.568736,4
424,114,92,core,0.842798,0.784588,0.720713,0.850961,0.938699,0.889039,1.0,0.0,0.8562,0.8654,0.091194,0.093236,0.698375,0.690306,8
425,86,72,core,0.822375,0.609799,0.819682,0.809459,0.943992,0.896438,0.9,0.0,0.8159,0.8351,0.0765,0.074972,0.505514,0.494944,7
425,113,60,core,0.779164,0.643027,0.896419,0.904837,0.735768,0.304852,0.7,0.0,0.8704,0.8102,0.065333,0.058681,0.563889,0.568889,5
425,114,92,core,0.854029,0.771645,0.733945,0.864062,0.970454,0.893797,1.0,0.0,0.8575,0.8603,0.091778,0.090819,0.692,0.684694,9
426,86,72,core,0.881502,0.627475,0.931276,0.839457,0.99893,0.898227,1.0,0.0,0.7829,0.8215,0.074111,0.074083,0.502833,0.494083,8
426,113,60,core,0.805038,0.685471,0.941259,0.859513,0.783635,0.305953,0.8,0.0,0.8716,0.8298,0.064694,0.059403,0.561833,0.569403,6
426,114,92,core,0.885941,0.775976,0.807505,0.900325,0.988033,0.899609,1.0,0.0,0.8549,0.8618,0.088806,0.089181,0.684125,0.678875,10
427,86,72,core,0.861032,0.594139,0.873058,0.874201,0.950577,0.899609,1.0,0.0,0.8071,0.7834,0.073458,0.072167,0.499486,0.492764,9
427,114,92,core,0.883855,0.76664,0.767502,0.935247,0.989757,0.904414,1.0,0.0,0.852,0.867,0.088806,0.088486,0.677375,0.674028,11
428,86,72,core,0.858086,0.57111,0.948189,0.90534,0.819752,0.901734,1.0,0.0,0.7782,0.802,0.076472,0.071333,0.496681,0.491708,10
429,86,72,core,0.794442,0.559756,0.695141,0.930324,0.794354,0.904828,1.0,0.0,0.8135,0.8032,0.079833,0.073653,0.494375,0.490764,11
429,110,87,core,0.84009,0.77233,0.772026,0.995289,0.949271,0.851141,0.5,0.0,0.8613,0.852,0.062306,0.061181,0.603722,0.603958,3
430,86,72,core,0.814,0.589695,0.673711,0.982652,0.830558,0.906859,1.0,0.0,0.8171,0.8239,0.079694,0.074681,0.491181,0.490306,12
430,110,87,core,0.830112,0.766795,0.753261,0.949118,0.933743,0.854992,0.6,0.0,0.857,0.8567,0.062097,0.060625,0.598944,0.601556,4
431,82,75,core,0.821593,0.721518,0.885918,0.950437,0.819788,0.806375,0.5,0.0,0.793,0.7992,0.050028,0.046667,0.537597,0.540139,3
431,86,72,core,0.847,0.603298,0.834984,0.959722,0.811942,0.908805,1.0,0.0,0.8239,0.8263,0.077819,0.072347,0.487417,0.489472,13
431,104,83,core,0.868222,0.675459,0.95516,0.98895,0.915146,0.95693,0.5,0.0,0.7826,0.7573,0.039542,0.038333,0.493139,0.493694,3
431,110,87,core,0.837248,0.766336,0.768002,0.909626,0.949765,0.858758,0.7,0.0,0.8467,0.8353,0.061375,0.060278,0.594389,0.599125,5
432,82,75,core,0.816956,0.719414,0.882432,0.90534,0.807939,0.810266,0.6,0.0,0.7936,0.8081,0.049819,0.046236,0.533833,0.538806,4
432,86,72,core,0.830694,0.575468,0.83402,0.925684,0.794533,0.91082,1.0,0.0,0.8203,0.8121,0.078472,0.072403,0.484347,0.488208,14
432,104,83,core,0.862437,0.659745,0.945839,0.934468,0.928347,0.954586,0.6,0.0,0.7718,0.785,0.038931,0.037931,0.488861,0.49225,4
432,110,87,core,0.858238,0.749493,0.827344,0.867669,0.994728,0.862305,0.8,0.0,0.8537,0.841,0.060111,0.06,0.589806,0.596903,6
433,86,72,core,0.813523,0.594614,0.795308,0.891366,0.785094,0.912875,1.0,0.0,0.8211,0.7634,0.078,0.071667,0.481153,0.486903,15
433,110,87,core,0.855579,0.79285,0.791713,0.835967,0.982291,0.865469,0.9,0.0,0.8422,0.843,0.060153,0.059778,0.585694,0.594653,7
433,104,83,expand,0.858072,0.623567,0.828452,0.900575,0.930542,0.951516,0.7,0.982087,0.7833,0.7678,0.037958,0.037014,0.4855,0.490736,5
434,86,72,core,0.845319,0.608289,0.844606,0.845072,0.92942,0.91543,1.0,0.0,0.7781,0.7761,0.073583,0.071722,0.477389,0.485806,16
434,104,83,core,0.862739,0.653437,0.955526,0.875416,0.897745,0.948781,0.8,0.0,0.7835,0.779,0.038236,0.036819,0.482542,0.489194,6
434,110,87,core,0.859551,0.794073,0.80826,0.79189,0.984804,0.868844,1.0,0.0,0.8538,0.8428,0.059764,0.059444,0.580542,0.592208,8
435,86,72,core,0.838986,0.627171,0.835643,0.803411,0.946315,0.917672,1.0,0.0,0.758,0.8088,0.071222,0.072611,0.474222,0.485167,17
435,104,83,core,0.867432,0.67301,0.963373,0.839457,0.892199,0.946672,0.9,0.0,0.778,0.7696,0.037972,0.036486,0.478639,0.487389,7
435,110,87,core,0.854869,0.79355,0.815436,0.766993,0.983059,0.872344,1.0,0.0,0.8498,0.8418,0.057889,0.058236,0.57575,0.589014,9
436,104,83,core,0.864252,0.745007,0.951749,0.804528,0.830925,0.944938,1.0,0.0,0.7797,0.7767,0.038722,0.036292,0.475403,0.486278,8
436,110,87,core,0.84467,0.788396,0.815259,0.722929,0.990428,0.875562,1.0,0.0,0.8329,0.8511,0.057667,0.057861,0.571181,0.587403,10
436,114,92,core,0.777922,0.776157,0.741212,0.726956,0.984877,0.949617,0.5,0.0,0.853,0.8648,0.073111,0.072722,0.614389,0.630333,3
437,82,75,core,0.784027,0.736377,0.864473,0.728371,0.918862,0.831727,0.5,0.0,0.795,0.7702,0.048069,0.046667,0.515917,0.531764,3
437,104,83,core,0.867742,0.785134,0.937519,0.768699,0.881615,0.941891,1.0,0.0,0.7996,0.7844,0.037667,0.036042,0.471653,0.484806,9
437,110,87,core,0.813943,0.753951,0.756646,0.708417,0.953203,0.878883,1.0,0.0,0.8506,0.8569,0.057611,0.056653,0.567264,0.5845,11
437,114,92,core,0.796687,0.782278,0.80738,0.688436,0.98856,0.953586,0.6,0.0,0.8522,0.8659,0.072569,0.072278,0.607694,0.626361,4
438,82,75,core,0.774834,0.760566,0.874276,0.704688,0.821185,0.83543,0.6,0.0,0.8123,0.7818,0.048986,0.045722,0.512542,0.530042,4
438,104,83,core,0.824879,0.742171,0.847578,0.737328,0.851786,0.939391,1.0,0.0,0.7916,0.7835,0.037139,0.035111,0.468153,0.483389,10
438,110,87,core,0.828525,0.791929,0.835241,0.673119,0.94268,0.882203,1.0,0.0,0.8337,0.846,0.057056,0.055889,0.5625,0.582292,12
438,114,92,core,0.796525,0.76605,0.81468,0.660707,0.974289,0.95825,0.7,0.0,0.8631,0.8625,0.071278,0.071931,0.601653,0.622375,5
439,82,75,core,0.775643,0.740182,0.830891,0.670693,0.886319,0.839109,0.7,0.0,0.8006,0.7727,0.048694,0.046681,0.508972,0.528944,5
439,104,83,core,0.835274,0.727394,0.861793,0.703906,0.939502,0.936789,1.0,0.0,0.7876,0.7748,0.036,0.035222,0.464375,0.481931,11
439,110,87,core,0.821275,0.789534,0.805326,0.644215,0.981162,0.884539,1.0,0.0,0.8509,0.8512,0.056528,0.056153,0.558208,0.580194,13
439,114,92,core,0.78515,0.796512,0.716741,0.638514,0.993824,0.961898,0.8,0.0,0.8573,0.8595,0.070542,0.070389,0.595361,0.617792,6
440,82,75,core,0.778311,0.772284,0.832049,0.648344,0.851245,0.84243,0.8,0.0,0.7893,0.7546,0.048653,0.045986,0.505889,0.527556,6
440,110,87,core,0.829701,0.793693,0.850929,0.636566,0.971985,0.887523,1.0,0.0,0.8448,0.831,0.056139,0.055583,0.554069,0.576653,14
440,114,92,core,0.782351,0.752132,0.743645,0.631284,0.937379,0.966469,0.9,0.0,0.8425,0.8567,0.07075,0.069167,0.590514,0.613514,7
440,104,83,expand,0.872293,0.76337,0.986235,0.671811,0.969869,0.934633,1.0,0.910303,0.7817,0.7721,0.035208,0.034833,0.460569,0.480458,12
441,110,87,core,0.824539,0.823715,0.859146,0.606531,0.950198,0.890469,1.0,0.0,0.8289,0.8244,0.055431,0.056431,0.550375,0.575375,15
441,114,92,core,0.811059,0.818413,0.756834,0.603673,0.998277,0.970297,1.0,0.0,0.8475,0.8654,0.069056,0.069014,0.584514,0.60975,8
441,104,83,expand,0.847868,0.794658,0.851522,0.647984,0.980686,0.932609,1.0,0.972656,0.7616,0.7905,0.034708,0.034472,0.457194,0.478889,13
442,110,87,core,0.817625,0.773081,0.838439,0.593695,0.994987,0.892641,1.0,0.0,0.8409,0.8185,0.055319,0.055222,0.546361,0.572431,16
442,114,92,core,0.794055,0.770864,0.753037,0.598996,0.958465,0.974484,1.0,0.0,0.8588,0.8596,0.069736,0.068708,0.579583,0.605208,9
442,104,83,expand,0.867576,0.770631,0.968081,0.632337,0.982959,0.930695,1.0,0.973698,0.7682,0.7916,0.034736,0.034528,0.454333,0.47725,14
443,110,87,core,0.807289,0.774094,0.854248,0.582748,0.935783,0.895383,1.0,0.0,0.8441,0.8247,0.055042,0.053778,0.542639,0.569639,17
443,114,92,core,0.784135,0.787437,0.74575,0.567887,0.943614,0.97775,1.0,0.0,0.8589,0.8586,0.067681,0.069069,0.573486,0.601778,10
443,104,83,expand,0.833508,0.811243,0.880112,0.615355,0.980974,0.929031,1.0,0.833132,0.7731,0.7777,0.035236,0.035,0.451403,0.475681,15
444,110,87,core,0.797381,0.775656,0.849818,0.558656,0.92026,0.897242,1.0,0.0,0.8167,0.8173,0.05475,0.053181,0.538556,0.567667,18
444,125,34,core,0.776357,0.702892,0.912965,0.78401,0.767438,0.863836,0.5,0.0,0.8713,0.8653,0.116181,0.127458,0.755653,0.767819,3
444,104,83,expand,0.824213,0.782074,0.872138,0.59057,0.990978,0.926555,1.0,0.83258,0.7694,0.7691,0.035083,0.034972,0.447931,0.474264,16
444,114,92,expand,0.794519,0.820115,0.745065,0.550185,0.944002,0.981273,1.0,0.924376,0.8534,0.8398,0.066806,0.068167,0.568792,0.598667,11
445,110,87,core,0.80715,0.812289,0.862891,0.552943,0.931932,0.899227,1.0,0.0,0.8442,0.8268,0.054139,0.052819,0.535111,0.564736,19
445,125,34,core,0.701208,0.717239,0.898708,0.533332,0.662414,0.862586,0.6,0.0,0.8671,0.8768,0.113486,0.131083,0.745569,0.777,4
445,104,83,expand,0.851231,0.768836,0.967326,0.573913,0.97094,0.925117,1.0,0.985305,0.7662,0.7701,0.035167,0.034806,0.444611,0.472375,17
445,114,92,expand,0.781465,0.784245,0.73935,0.53437,0.921542,0.984992,1.0,0.919641,0.8628,0.8361,0.065111,0.067,0.563208,0.594542,12
446,110,87,core,0.780592,0.829413,0.795234,0.537795,0.88924,0.9015,1.0,0.0,0.8368,0.8111,0.054861,0.052653,0.531528,0.562542,20
446,114,92,core,0.784533,0.812557,0.839998,0.514702,0.873025,0.987391,1.0,0.0,0.8549,0.865,0.063917,0.067028,0.557667,0.590875,13
447,110,87,core,0.796288,0.758558,0.847509,0.51242,0.986731,0.903516,1.0,0.0,0.8283,0.8143,0.053347,0.053597,0.527639,0.561069,21
447,114,92,expand,0.77926,0.770679,0.74513,0.506336,0.940957,0.986164,1.0,0.932757,0.8623,0.8696,0.064514,0.065903,0.553042,0.587069,14
448,110,87,core,0.788259,0.774296,0.870576,0.495483,0.92669,0.905227,1.0,0.0,0.8367,0.8302,0.052972,0.054403,0.524042,0.559153,22
448,114,92,expand,0.7792,0.776101,0.766569,0.493149,0.926943,0.985023,1.0,0.938566,0.8634,0.8529,0.062972,0.064667,0.547972,0.583319,15
449,110,87,core,0.791638,0.762387,0.863548,0.488785,0.969241,0.906969,1.0,0.0,0.8451,0.8169,0.053056,0.053639,0.520472,0.556264,23
449,114,92,expand,0.765,0.798254,0.749327,0.478441,0.879614,0.98407,1.0,0.93497,0.8435,0.8526,0.062611,0.065486,0.543083,0.579944,16
450,110,87,core,0.765364,0.767868,0.744027,0.478707,0.995482,0.908086,1.0,0.0,0.8312,0.8068,0.052542,0.052625,0.517181,0.554014,24
450,114,92,expand,0.756697,0.771381,0.713847,0.471973,0.898333,0.983781,1.0,0.93954,0.8321,0.846,0.062111,0.064486,0.538736,0.576278,17
451,110,87,core,0.783961,0.785374,0.840764,0.466499,0.96938,0.909273,1.0,0.0,0.8325,0.7749,0.051319,0.050764,0.513111,0.551236,25
451,114,92,core,0.743231,0.819087,0.735903,0.46032,0.860729,0.98332,1.0,0.0,0.8373,0.8236,0.060819,0.064097,0.534153,0.572944,18
452,114,92,core,0.744816,0.799645,0.716423,0.453341,0.916499,0.98257,1.0,0.0,0.8141,0.8379,0.061403,0.063306,0.529778,0.569333,19
453,114,92,core,0.74666,0.782245,0.727235,0.445972,0.934493,0.982461,1.0,0.0,0.8234,0.8407,0.060194,0.061639,0.525403,0.565778,20
454,114,92,core,0.75791,0.800706,0.752546,0.442025,0.950264,0.98218,1.0,0.0,0.8311,0.8387,0.059361,0.060431,0.52125,0.562069,21
455,114,92,core,0.753835,0.790457,0.754079,0.432311,0.947995,0.981414,1.0,0.0,0.8274,0.8458,0.058889,0.06,0.517278,0.559208,22
456,114,92,core,0.775879,0.830712,0.802528,0.432431,0.967266,0.981594,1.0,0.0,0.8406,0.8295,0.058083,0.058764,0.513417,0.555333,23
457,114,92,core,0.775862,0.817373,0.798264,0.428247,0.987734,0.981625,1.0,0.0,0.8192,0.8283,0.058,0.05775,0.5095,0.551903,24
458,110,75,core,0.722104,0.706152,0.701894,0.978838,0.501118,0.9155,0.5,0.0,0.8049,0.6786,0.049917,0.039194,0.492861,0.493931,3
458,114,92,core,0.741275,0.766219,0.72676,0.421637,0.950733,0.98193,1.0,0.0,0.8179,0.8262,0.057611,0.058639,0.506083,0.549264,25
459,110,75,core,0.703707,0.704378,0.699702,0.942812,0.408183,0.915703,0.6,0.0,0.8113,0.6996,0.049736,0.036347,0.489736,0.492681,4
459,114,92,core,0.731453,0.774602,0.724753,0.405555,0.917847,0.98232,1.0,0.0,0.8176,0.8423,0.057,0.058736,0.501958,0.547083,26
460,110,75,core,0.708911,0.681768,0.694794,0.905592,0.453622,0.916508,0.7,0.0,0.8123,0.6634,0.049764,0.037736,0.487278,0.492236,5
460,114,92,core,0.73223,0.771978,0.721543,0.394883,0.941053,0.982328,1.0,0.0,0.82,0.8406,0.056222,0.057431,0.497944,0.544403,27
461,110,75,core,0.73597,0.664375,0.798581,0.885198,0.447546,0.917188,0.8,0.0,0.8108,0.6884,0.049153,0.037097,0.48425,0.490347,6
461,114,92,core,0.741331,0.809721,0.696287,0.387925,0.998581,0.98207,1.0,0.0,0.833,0.8245,0.055875,0.055903,0.494139,0.541486,28
462,110,75,core,0.741684,0.685521,0.762124,0.871776,0.472396,0.918031,0.9,0.0,0.8084,0.6707,0.048792,0.037528,0.481764,0.488625,7
462,114,92,core,0.721458,0.773367,0.712393,0.373854,0.92378,0.982695,1.0,0.0,0.8213,0.8031,0.054792,0.056333,0.490667,0.539861,29
495,125,72,core,0.793568,0.67073,0.760391,0.965337,0.827085,0.922195,0.5,0.0,0.8438,0.6193,0.058764,0.054986,0.505625,0.503861,3
496,125,72,core,0.788634,0.614868,0.703379,0.99308,0.831002,0.921773,0.6,0.0,0.845,0.6014,0.058222,0.054569,0.503514,0.503861,4
516,145,102,core,0.739944,0.782673,0.770628,0.924656,0.558393,0.740867,0.5,0.0,0.863,0.8746,0.137014,0.111736,0.772,0.768083,3
517,145,102,core,0.713874,0.759421,0.623307,0.914947,0.589877,0.748445,0.6,0.0,0.8623,0.8629,0.133139,0.110681,0.763194,0.75875,4
518,145,102,core,0.731112,0.771125,0.700854,0.87956,0.5629,0.755188,0.7,0.0,0.8823,0.8668,0.1315,0.107542,0.757278,0.750861,5
519,145,102,core,0.76017,0.773142,0.788689,0.85832,0.571942,0.761156,0.8,0.0,0.8609,0.861,0.128083,0.105333,0.749944,0.742306,6
520,145,102,core,0.784995,0.783541,0.783755,0.882252,0.613063,0.766992,0.9,0.0,0.8642,0.859,0.124514,0.104917,0.742431,0.736167,7
521,145,102,core,0.785186,0.794727,0.717957,0.881027,0.637855,0.773195,1.0,0.0,0.8626,0.859,0.121514,0.103819,0.735931,0.729597,8
522,145,102,core,0.751885,0.785789,0.615565,0.852144,0.640763,0.778734,1.0,0.0,0.8555,0.8712,0.119194,0.102,0.730514,0.722514,9
523,145,102,core,0.770345,0.772374,0.710776,0.843899,0.633059,0.784164,1.0,0.0,0.8678,0.8654,0.11675,0.099486,0.723875,0.715389,10
524,145,102,core,0.762053,0.784219,0.644422,0.839924,0.669388,0.789117,1.0,0.0,0.8644,0.8644,0.113069,0.09825,0.717694,0.708972,11
525,145,102,core,0.747431,0.757434,0.658839,0.800293,0.64631,0.795422,1.0,0.0,0.8608,0.8561,0.111958,0.096097,0.71325,0.702111,12
526,145,102,core,0.760968,0.861123,0.73037,0.754525,0.602715,0.800664,1.0,0.0,0.8663,0.8576,0.112722,0.094417,0.710639,0.696556,13
527,145,102,core,0.755852,0.779241,0.745484,0.758939,0.612905,0.805578,1.0,0.0,0.8542,0.8583,0.110694,0.093264,0.705514,0.691722,14
528,145,102,core,0.801747,0.823011,0.899279,0.756834,0.618691,0.810578,1.0,0.0,0.8568,0.853,0.108819,0.091986,0.701819,0.687889,15
529,145,102,core,0.731614,0.770142,0.651578,0.749304,0.625596,0.815055,1.0,0.0,0.8528,0.8623,0.106139,0.090069,0.697097,0.682667,16
530,145,102,core,0.765734,0.782416,0.74509,0.764653,0.64966,0.820078,1.0,0.0,0.86,0.8723,0.103486,0.088986,0.692,0.678583,17
