frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b
47,7,7,0.776607,0.790133,1.0,0.33145,10,14
47,11,14,0.752435,0.730367,1.0,0.63412,10,14
47,15,20,0.62008,0.564539,1.0,0.657868,10,14
47,25,26,0.801177,0.762814,1.0,0.915032,10,14
47,27,23,0.666093,0.636897,1.0,0.500774,10,14
47,28,27,0.674764,0.757625,0.0,0.767378,10,14
48,2,2,0.647806,0.636812,0.91,0.397241,10,14
48,4,8,0.736941,0.698528,1.0,0.76265,10,14
48,5,6,0.740125,0.69782,1.0,0.809621,10,14
48,7,7,0.775379,0.788711,1.0,0.330478,10,14
48,11,14,0.747209,0.724096,1.0,0.632261,10,14
48,15,20,0.632772,0.580486,1.0,0.655135,10,14
48,25,26,0.801163,0.762136,1.0,0.921728,10,14
48,27,23,0.669235,0.640869,1.0,0.499842,10,14
48,28,27,0.719106,0.754927,0.42,0.769364,10,14
49,2,2,0.654274,0.635883,0.98,0.390885,10,14
49,4,8,0.733874,0.694836,1.0,0.761678,10,14
49,5,6,0.738499,0.695533,1.0,0.812436,10,14
49,7,7,0.773529,0.786558,1.0,0.329139,10,14
49,11,14,0.746999,0.72407,1.0,0.629897,10,14
49,15,20,0.640423,0.589943,1.0,0.655062,10,14
49,25,26,0.795958,0.755191,1.0,0.926935,10,14
49,27,23,0.674349,0.647316,1.0,0.498532,10,14
49,28,27,0.722589,0.749424,0.49,0.77199,10,14
50,2,2,0.659538,0.640208,1.0,0.385325,10,14
50,4,8,0.730332,0.690616,1.0,0.760121,10,14
50,5,6,0.736216,0.692514,1.0,0.814459,10,14
50,7,7,0.774269,0.787651,1.0,0.327334,10,14
50,11,14,0.744931,0.721683,1.0,0.628206,10,14
50,15,20,0.645499,0.596233,1.0,0.654865,10,14
50,25,26,0.781775,0.737131,1.0,0.932424,10,14
50,27,23,0.673133,0.645979,1.0,0.496855,10,14
50,28,27,0.729469,0.748128,0.56,0.774508,10,14
51,2,2,0.660703,0.642361,1.0,0.378086,11,14
51,4,8,0.722556,0.681118,1.0,0.759027,11,14
51,5,6,0.732538,0.687753,1.0,0.816657,11,14
51,7,7,0.765045,0.77642,1.0,0.325697,11,14
51,10,21,0.574963,0.63147,0.12,0.630965,11,14
51,11,14,0.709954,0.678719,1.0,0.625796,11,14
51,15,20,0.616798,0.560859,1.0,0.654091,11,14
51,25,26,0.771224,0.723444,1.0,0.939049,11,14
51,27,23,0.657249,0.626477,1.0,0.495666,11,14
51,28,27,0.668553,0.663033,0.63,0.777614,11,14
52,2,2,0.647008,0.626089,1.0,0.371581,10,14
52,4,8,0.707064,0.662136,1.0,0.75749,10,14
52,5,6,0.73121,0.685843,1.0,0.819397,10,14
52,7,7,0.773486,0.787043,1.0,0.323706,10,14
52,11,14,0.74709,0.724916,1.0,0.622474,10,14
52,15,20,0.630832,0.578247,1.0,0.653542,10,14
52,25,26,0.770227,0.721672,1.0,0.944525,10,14
52,27,23,0.671453,0.644088,1.0,0.494988,10,14
52,28,27,0.743777,0.746208,0.7,0.779595,10,14
53,2,2,0.652597,0.633673,1.0,0.36469,10,14
53,4,8,0.700063,0.653638,1.0,0.755962,10,14
53,5,6,0.72997,0.68396,1.0,0.822951,10,14
53,7,7,0.77243,0.785875,1.0,0.322323,10,14
53,11,14,0.742187,0.719115,1.0,0.619894,10,14
53,15,20,0.626262,0.572643,1.0,0.653128,10,14
53,25,26,0.757092,0.704995,1.0,0.949096,10,14
53,27,23,0.671727,0.644501,1.0,0.494231,10,14
53,28,27,0.747526,0.741002,0.77,0.782539,10,14
54,2,2,0.648292,0.628954,1.0,0.358641,10,14
54,4,8,0.684642,0.634793,1.0,0.753912,10,14
54,5,6,0.7282,0.681595,1.0,0.824766,10,14
54,7,7,0.754235,0.763541,1.0,0.320912,10,14
54,11,14,0.741601,0.71863,1.0,0.617478,10,14
54,15,20,0.602283,0.543001,1.0,0.653376,10,14
54,25,26,0.744138,0.688477,1.0,0.954347,10,14
54,27,23,0.670368,0.642764,1.0,0.494827,10,14
54,28,27,0.752684,0.737566,0.84,0.785185,10,14
55,2,2,0.644542,0.624981,1.0,0.351967,10,14
55,4,8,0.669588,0.616348,1.0,0.752401,10,14
55,5,6,0.729131,0.682453,1.0,0.827709,10,14
55,7,7,0.75235,0.76133,1.0,0.319717,10,14
55,11,14,0.740499,0.717481,1.0,0.615334,10,14
55,15,20,0.601585,0.542137,1.0,0.65338,10,14
55,25,26,0.73809,0.680571,1.0,0.958742,10,14
55,27,23,0.647736,0.614721,1.0,0.495719,10,14
55,28,27,0.75844,0.734906,0.91,0.787454,10,14
56,2,2,0.644303,0.625514,1.0,0.343581,10,14
56,4,8,0.738506,0.701595,1.0,0.751179,10,14
56,5,6,0.726665,0.679178,1.0,0.830032,10,14
56,7,7,0.754921,0.764633,1.0,0.318432,10,14
56,11,14,0.736889,0.713265,1.0,0.612878,10,14
56,15,20,0.623381,0.56902,1.0,0.653779,10,14
56,25,26,0.743151,0.686328,1.0,0.963753,10,14
56,27,23,0.649769,0.617273,1.0,0.495317,10,14
56,28,27,0.767195,0.735965,0.98,0.789578,10,14
57,2,2,0.594727,0.564992,1.0,0.336359,10,14
57,4,8,0.748873,0.714615,1.0,0.749003,10,14
57,5,6,0.712543,0.661429,1.0,0.833116,10,14
57,7,7,0.703214,0.700919,1.0,0.316877,10,14
57,11,14,0.835527,0.835397,1.0,0.609864,10,14
57,15,20,0.600306,0.540437,1.0,0.6546,10,14
57,25,26,0.741354,0.683599,1.0,0.968903,10,14
57,27,23,0.639617,0.60482,1.0,0.494433,10,14
57,28,27,0.778677,0.747213,1.0,0.791668,10,14
58,2,1,0.580092,0.654844,0.0,0.624129,11,13
58,4,8,0.692924,0.645697,1.0,0.747099,11,13
58,5,6,0.73561,0.68948,1.0,0.83759,11,13
58,7,7,0.816591,0.84111,1.0,0.315357,11,13
58,11,14,0.807462,0.801096,1.0,0.606192,11,13
58,15,20,0.671155,0.62813,1.0,0.652762,11,13
58,25,26,0.69397,0.624654,1.0,0.973127,11,13
58,27,23,0.692139,0.66996,1.0,0.491742,11,13
58,28,27,0.720941,0.675533,1.0,0.795368,11,13
59,2,1,0.627946,0.657033,0.42,0.620552,11,13
59,4,8,0.690686,0.643223,1.0,0.744166,11,13
59,5,6,0.736929,0.690867,1.0,0.840044,11,13
59,7,7,0.818083,0.84311,1.0,0.313763,11,13
59,11,14,0.811926,0.806911,1.0,0.603135,11,13
59,15,20,0.702644,0.667211,1.0,0.650876,11,13
59,25,26,0.685207,0.613838,1.0,0.97305,11,13
59,27,23,0.68471,0.661101,1.0,0.488532,11,13
59,28,27,0.71703,0.670364,1.0,0.798799,11,13
60,2,1,0.634929,0.656441,0.49,0.61723,11,13
60,4,8,0.686682,0.638489,1.0,0.742011,11,13
60,5,6,0.735526,0.688725,1.0,0.844175,11,13
60,7,7,0.814501,0.838863,1.0,0.311964,11,13
60,11,14,0.793927,0.784999,1.0,0.599901,11,13
60,15,20,0.718323,0.686686,1.0,0.649777,11,13
60,25,26,0.675767,0.602288,1.0,0.971933,11,13
60,27,23,0.687881,0.665198,1.0,0.486717,11,13
60,28,27,0.719676,0.673228,1.0,0.802886,11,13
61,1,13,0.579576,0.675218,0.0,0.411495,11,12
61,4,8,0.679347,0.629644,1.0,0.739837,11,12
61,5,6,0.698186,0.64229,1.0,0.847344,11,12
61,7,7,0.756038,0.766821,1.0,0.310252,11,12
61,11,14,0.724912,0.700106,1.0,0.596336,11,12
61,15,20,0.595128,0.534625,1.0,0.648695,11,12
61,25,26,0.700804,0.633392,1.0,0.970121,11,12
61,27,23,0.642939,0.609851,1.0,0.48504,11,12
61,28,27,0.633643,0.566622,1.0,0.806324,11,12
62,1,13,0.625571,0.67456,0.42,0.41349,11,12
62,4,8,0.679391,0.629929,1.0,0.737511,11,12
62,5,6,0.689401,0.63114,1.0,0.850378,11,12
62,7,7,0.744877,0.75319,1.0,0.308676,11,12
62,11,14,0.72245,0.697368,1.0,0.593266,11,12
62,15,20,0.620301,0.565743,1.0,0.648441,11,12
62,25,26,0.701012,0.633777,1.0,0.968826,11,12
62,27,23,0.641845,0.608595,1.0,0.484083,11,12
62,28,27,0.628142,0.559526,1.0,0.809376,11,12
63,1,13,0.634352,0.675751,0.49,0.414597,11,12
63,4,8,0.679817,0.630698,1.0,0.735053,11,12
63,5,6,0.677478,0.616077,1.0,0.853777,11,12
63,7,7,0.737081,0.743757,1.0,0.306698,11,12
63,11,14,0.71505,0.68851,1.0,0.590399,11,12
63,15,20,0.631857,0.580054,1.0,0.648061,11,12
63,25,26,0.696689,0.628747,1.0,0.9657,11,12
63,27,23,0.607808,0.566759,1.0,0.482004,11,12
63,28,27,0.624132,0.55429,1.0,0.812235,11,12
64,4,8,0.668779,0.617283,1.0,0.732832,12,12
64,5,6,0.676409,0.614395,1.0,0.857436,12,12
64,7,7,0.721021,0.724161,1.0,0.304254,12,12
64,11,14,0.69211,0.660483,1.0,0.587293,12,12
64,15,20,0.610546,0.553917,1.0,0.646183,12,12
64,25,26,0.687329,0.617406,1.0,0.963461,12,12
64,27,23,0.580926,0.533802,1.0,0.479499,12,12
64,28,27,0.623772,0.553494,1.0,0.815788,12,12
65,4,8,0.666142,0.614327,1.0,0.729793,12,12
65,5,6,0.680878,0.619568,1.0,0.860952,12,12
65,7,7,0.7149,0.71679,1.0,0.302337,12,12
65,11,14,0.683083,0.649657,1.0,0.584009,12,12
65,15,20,0.600044,0.54113,1.0,0.644315,12,12
65,25,26,0.67999,0.608513,1.0,0.961725,12,12
65,27,23,0.572226,0.523236,1.0,0.47768,12,12
65,28,27,0.622897,0.552158,1.0,0.81837,12,12
66,4,8,0.664469,0.612518,1.0,0.727179,12,12
66,5,6,0.678483,0.616259,1.0,0.864497,12,12
66,7,7,0.715547,0.717788,1.0,0.300329,12,12
66,11,14,0.682304,0.649028,1.0,0.580636,12,12
66,25,26,0.675375,0.602929,1.0,0.960544,12,12
66,27,23,0.571218,0.52213,1.0,0.476276,12,12
66,28,27,0.621699,0.550303,1.0,0.822174,12,12
67,1,27,0.628587,0.71324,0.0,0.639339,11,12
67,4,8,0.693126,0.648182,1.0,0.724475,11,12
67,5,6,0.705814,0.649717,1.0,0.867547,11,12
67,7,7,0.771769,0.787409,1.0,0.298537,11,12
67,11,14,0.698421,0.669284,1.0,0.577106,11,12
67,15,20,0.607884,0.649364,0.28,0.64058,11,12
67,25,26,0.761368,0.709353,1.0,0.958446,11,12
67,27,23,0.719701,0.705672,1.0,0.474868,11,12
67,45,17,0.615938,0.719164,0.0,0.421276,11,12
68,1,27,0.671996,0.709092,0.42,0.644336,11,12
68,4,8,0.687093,0.64106,1.0,0.721132,11,12
68,5,6,0.710182,0.654778,1.0,0.870927,11,12
68,7,7,0.77464,0.791108,1.0,0.296988,11,12
68,11,14,0.703046,0.675429,1.0,0.572741,11,12
68,15,20,0.698611,0.663401,1.0,0.639019,11,12
68,25,26,0.75175,0.697696,1.0,0.956191,11,12
68,27,23,0.71218,0.696519,1.0,0.473475,11,12
68,45,17,0.666127,0.724076,0.42,0.419336,11,12
69,1,27,0.669527,0.695939,0.49,0.649975,11,12
69,4,8,0.688188,0.642693,1.0,0.718308,11,12
69,5,6,0.708763,0.652621,1.0,0.875008,11,12
69,7,7,0.766407,0.781091,1.0,0.295454,11,12
69,11,14,0.71272,0.687797,1.0,0.568488,11,12
69,15,20,0.674671,0.633889,1.0,0.638433,11,12
69,25,26,0.741832,0.685652,1.0,0.954105,11,12
69,27,23,0.717267,0.702919,1.0,0.472299,11,12
69,45,17,0.670176,0.719742,0.49,0.417212,11,12
70,1,27,0.683712,0.703348,0.56,0.65572,11,12
70,4,8,0.694395,0.650636,1.0,0.715511,11,12
70,5,6,0.698168,0.639221,1.0,0.878177,11,12
70,7,7,0.765555,0.780191,1.0,0.293912,11,12
70,11,14,0.707208,0.681361,1.0,0.564726,11,12
70,15,20,0.697065,0.661613,1.0,0.637788,11,12
70,25,26,0.749085,0.694704,1.0,0.953156,11,12
70,27,23,0.714147,0.699215,1.0,0.470778,11,12
70,45,17,0.678812,0.720992,0.56,0.415907,11,12
71,1,27,0.693037,0.704908,0.63,0.659891,11,12
71,4,8,0.689868,0.64532,1.0,0.712715,11,12
71,5,6,0.6913,0.630342,1.0,0.882185,11,12
71,7,7,0.764525,0.779075,1.0,0.292321,11,12
71,11,14,0.706505,0.680834,1.0,0.561275,11,12
71,15,20,0.673582,0.632756,1.0,0.636284,11,12
71,25,26,0.744328,0.688937,1.0,0.952067,11,12
71,27,23,0.701507,0.683789,1.0,0.468901,11,12
71,45,17,0.687423,0.722177,0.63,0.414958,11,12
72,1,27,0.687843,0.688535,0.7,0.664057,11,12
72,4,8,0.684082,0.638488,1.0,0.70952,11,12
72,5,6,0.690525,0.629134,1.0,0.884726,11,12
72,7,7,0.767112,0.782431,1.0,0.29069,11,12
72,11,14,0.710069,0.685671,1.0,0.556873,11,12
72,15,20,0.605022,0.548082,1.0,0.636176,11,12
72,25,26,0.745621,0.690689,1.0,0.950494,11,12
72,27,23,0.725483,0.713502,1.0,0.467895,11,12
72,45,17,0.692962,0.719735,0.7,0.412306,11,12
73,1,27,0.687286,0.677822,0.77,0.668921,11,12
73,4,8,0.680189,0.633975,1.0,0.706531,11,12
73,5,6,0.683246,0.619859,1.0,0.887605,11,12
73,7,7,0.758681,0.772191,1.0,0.288941,11,12
73,11,14,0.717923,0.695752,1.0,0.553022,11,12
73,15,20,0.6584,0.614075,1.0,0.635556,11,12
73,25,26,0.742838,0.68753,1.0,0.947671,11,12
73,27,23,0.721038,0.708125,1.0,0.466752,11,12
73,45,17,0.693778,0.7113,0.77,0.411271,11,12
74,1,27,0.694018,0.676038,0.84,0.674517,11,12
74,4,8,0.678962,0.63278,1.0,0.703283,11,12
74,5,6,0.676499,0.611175,1.0,0.891145,11,12
74,7,7,0.752515,0.764741,1.0,0.287253,11,12
74,11,14,0.707895,0.683733,1.0,0.549304,11,12
74,15,20,0.657291,0.612787,1.0,0.634728,11,12
74,25,26,0.745534,0.691034,1.0,0.945903,11,12
74,27,23,0.720749,0.707777,1.0,0.466661,11,12
74,45,17,0.701289,0.711124,0.84,0.410345,11,12
75,1,27,0.707933,0.683204,0.91,0.679332,11,12
75,4,8,0.686173,0.641938,1.0,0.700751,11,12
75,5,6,0.683737,0.619779,1.0,0.894544,11,12
75,7,7,0.751228,0.763318,1.0,0.285577,11,12
75,11,14,0.693854,0.666798,1.0,0.545179,11,12
75,15,20,0.686785,0.649284,1.0,0.634056,11,12
75,25,26,0.739142,0.683221,1.0,0.945079,11,12
75,27,23,0.70568,0.68946,1.0,0.463664,11,12
75,45,17,0.72468,0.730537,0.91,0.409663,11,12
76,1,27,0.685903,0.646016,0.98,0.683713,11,11
76,4,8,0.729035,0.6951,1.0,0.698523,11,11
76,7,7,0.765765,0.78145,1.0,0.283783,11,11
76,11,14,0.705186,0.681141,1.0,0.54168,11,11
76,15,6,0.576177,0.625682,0.0,0.870309,11,11
76,25,26,0.735682,0.67908,1.0,0.943727,11,11
76,27,23,0.700191,0.682837,1.0,0.46207,11,11
76,45,17,0.735451,0.734528,0.98,0.407317,11,11
77,1,27,0.712175,0.675294,1.0,0.688208,11,12
77,4,8,0.692576,0.650329,1.0,0.69587,11,12
77,5,6,0.603446,0.618209,0.28,0.900393,11,12
77,7,7,0.765098,0.780796,1.0,0.282071,11,12
77,11,14,0.691656,0.664807,1.0,0.537849,11,12
77,15,20,0.599764,0.640227,0.28,0.631551,11,12
77,25,26,0.744337,0.689876,1.0,0.942661,11,12
77,27,23,0.691445,0.67227,1.0,0.459697,11,12
77,45,17,0.731631,0.727418,1.0,0.403919,11,12
78,1,27,0.705276,0.666427,1.0,0.691714,11,12
78,4,8,0.702013,0.662222,1.0,0.693475,11,12
78,5,6,0.686302,0.622194,1.0,0.90218,11,12
78,7,7,0.762966,0.778327,1.0,0.28041,11,12
78,11,14,0.690787,0.664108,1.0,0.534072,11,12
78,15,20,0.679036,0.640062,1.0,0.630517,11,12
78,25,26,0.746895,0.693157,1.0,0.94144,11,12
78,27,23,0.707608,0.69222,1.0,0.459842,11,12
78,45,17,0.719328,0.7125,1.0,0.401102,11,12
79,1,27,0.704377,0.664914,1.0,0.695781,11,12
79,4,8,0.698634,0.658342,1.0,0.690499,11,12
79,5,6,0.682573,0.617603,1.0,0.902023,11,12
79,7,7,0.761536,0.776751,1.0,0.278481,11,12
79,11,14,0.684493,0.656734,1.0,0.530014,11,12
79,15,20,0.62823,0.577388,1.0,0.629713,11,12
79,25,26,0.74537,0.691303,1.0,0.941138,11,12
79,27,23,0.705383,0.689703,1.0,0.457498,11,12
79,45,17,0.721238,0.715072,1.0,0.39894,11,12
80,1,27,0.668545,0.620202,1.0,0.700364,12,12
80,4,8,0.73784,0.70706,1.0,0.687554,12,12
80,5,6,0.693129,0.630669,1.0,0.901737,12,12
80,7,7,0.788222,0.809882,1.0,0.276769,12,12
80,11,14,0.729548,0.71281,1.0,0.525713,12,12
80,15,26,0.601308,0.661816,0.0,0.818766,12,12
80,25,21,0.551877,0.614473,0.0,0.680003,12,12
80,27,20,0.689708,0.800736,0.0,0.517908,12,12
80,45,23,0.682347,0.80194,0.0,0.413711,12,12
81,4,8,0.747952,0.71987,1.0,0.684313,12,12
81,5,6,0.705854,0.646526,1.0,0.900332,12,12
81,7,7,0.791612,0.814212,1.0,0.275323,12,12
81,11,14,0.725534,0.708245,1.0,0.521741,12,12
81,15,26,0.626296,0.635644,0.42,0.816387,12,12
81,25,21,0.593551,0.608583,0.42,0.680929,12,12
81,27,20,0.756616,0.826217,0.42,0.516784,12,12
81,28,27,0.587206,0.639059,0.0,0.872801,12,12
81,45,23,0.737801,0.813352,0.42,0.411798,12,12
82,4,8,0.752284,0.725505,1.0,0.681442,12,12
82,5,6,0.702329,0.642274,1.0,0.899298,12,12
82,7,7,0.791572,0.814357,1.0,0.273361,12,12
82,11,14,0.720237,0.702117,1.0,0.517531,12,12
82,15,26,0.641209,0.644813,0.49,0.813401,12,12
82,25,21,0.596809,0.603019,0.49,0.68135,12,12
82,27,20,0.766795,0.829408,0.49,0.515131,12,12
82,28,27,0.635272,0.640924,0.42,0.875145,12,12
82,45,23,0.758492,0.829517,0.49,0.41024,12,12
83,4,8,0.758552,0.733477,1.0,0.679119,12,12
83,5,6,0.715691,0.658905,1.0,0.898022,12,12
83,7,7,0.79282,0.816031,1.0,0.272019,12,12
83,11,14,0.721339,0.703851,1.0,0.513765,12,12
83,15,26,0.62644,0.617135,0.56,0.81229,12,12
83,25,21,0.603267,0.601544,0.56,0.680409,12,12
83,27,20,0.770798,0.824918,0.56,0.514003,12,12
83,28,27,0.650037,0.649372,0.49,0.877616,12,12
83,45,23,0.765859,0.829216,0.56,0.408775,12,12
84,4,8,0.760314,0.73589,1.0,0.676726,12,12
84,5,6,0.710562,0.65257,1.0,0.898013,12,12
84,7,7,0.791184,0.814104,1.0,0.271065,12,12
84,11,14,0.730532,0.715578,1.0,0.510002,12,12
84,15,26,0.675196,0.668011,0.63,0.810273,12,12
84,25,21,0.613262,0.604358,0.63,0.680278,12,12
84,27,20,0.788386,0.83716,0.63,0.513361,12,12
84,28,27,0.657189,0.648411,0.56,0.880138,12,12
84,45,23,0.77797,0.834792,0.63,0.40713,12,12
85,4,8,0.730956,0.699921,1.0,0.673749,11,12
85,5,6,0.708537,0.650025,1.0,0.898457,11,12
85,7,7,0.767706,0.785245,1.0,0.269647,11,12
85,11,14,0.687592,0.662954,1.0,0.505803,11,12
85,15,26,0.646697,0.623455,0.7,0.808346,11,12
85,25,21,0.619908,0.603013,0.7,0.68036,11,12
85,27,20,0.726665,0.751461,0.7,0.512532,11,12
85,28,27,0.640185,0.617597,0.63,0.882831,11,12
85,45,23,0.69822,0.726851,0.7,0.406027,11,12
86,4,8,0.733466,0.703249,1.0,0.671446,11,12
86,5,6,0.699574,0.638943,1.0,0.898579,11,12
86,7,7,0.768558,0.786447,1.0,0.268132,11,12
86,11,14,0.699723,0.67837,1.0,0.501429,11,12
86,15,26,0.654973,0.624439,0.77,0.805233,11,12
86,25,21,0.637597,0.615453,0.77,0.678972,11,12
86,27,20,0.746932,0.766969,0.77,0.512332,11,12
86,28,27,0.652827,0.623334,0.7,0.886204,11,12
86,45,23,0.707059,0.728333,0.77,0.404909,11,12
87,4,8,0.72413,0.691937,1.0,0.669223,11,12
87,5,6,0.706602,0.64753,1.0,0.899529,11,12
87,7,7,0.765628,0.783019,1.0,0.2662,11,12
87,11,14,0.707086,0.687869,1.0,0.497336,11,12
87,15,26,0.636112,0.591746,0.84,0.803733,11,12
87,25,21,0.644079,0.613948,0.84,0.678634,11,12
87,27,20,0.749851,0.761034,0.84,0.512275,11,12
87,28,27,0.669109,0.633622,0.77,0.889018,11,12
87,45,23,0.710149,0.722746,0.84,0.403471,11,12
88,4,8,0.721984,0.689557,1.0,0.666483,11,12
88,5,6,0.709101,0.650598,1.0,0.899714,11,12
88,7,7,0.764334,0.781573,1.0,0.264653,11,12
88,11,14,0.711129,0.693321,1.0,0.492703,11,12
88,15,26,0.638076,0.584766,0.91,0.802322,11,12
88,25,21,0.650603,0.612432,0.91,0.678918,11,12
88,27,20,0.73428,0.732411,0.91,0.510697,11,12
88,28,27,0.680494,0.63789,0.84,0.891533,11,12
88,45,23,0.707924,0.710591,0.91,0.402075,11,12
89,1,4,0.604971,0.692442,0.0,0.554634,11,11
89,4,8,0.708165,0.672715,1.0,0.664184,11,11
89,5,6,0.740158,0.688978,1.0,0.899515,11,11
89,7,7,0.77005,0.788822,1.0,0.262745,11,11
89,11,14,0.707238,0.688902,1.0,0.488793,11,11
89,25,26,0.62777,0.683659,0.0,0.928487,11,11
89,27,20,0.778427,0.777472,0.98,0.50992,11,11
89,28,27,0.667319,0.61176,0.91,0.89468,11,11
89,45,17,0.613376,0.719779,0.0,0.383036,11,11
90,1,4,0.657908,0.700171,0.42,0.55852,11,11
90,4,8,0.700545,0.663495,1.0,0.662245,11,11
90,5,6,0.736761,0.684846,1.0,0.898871,11,11
90,7,7,0.77672,0.79725,1.0,0.260825,11,11
90,11,14,0.695133,0.674338,1.0,0.484866,11,11
90,25,26,0.68227,0.693786,0.42,0.927669,11,11
90,27,20,0.793685,0.79373,1.0,0.508525,11,11
90,28,27,0.667882,0.602662,0.98,0.897185,11,11
90,45,17,0.653686,0.712434,0.42,0.381643,11,11
91,1,4,0.615976,0.638433,0.49,0.562558,11,12
91,4,8,0.708057,0.673028,1.0,0.659667,11,12
91,5,6,0.72098,0.665263,1.0,0.899787,11,12
91,7,7,0.778875,0.800025,1.0,0.259685,11,12
91,11,14,0.686603,0.664227,1.0,0.480569,11,12
91,25,21,0.567825,0.596066,0.28,0.679223,11,12
91,27,20,0.766178,0.759795,1.0,0.508097,11,12
91,28,27,0.687561,0.624002,1.0,0.899608,11,12
91,45,17,0.663229,0.714799,0.49,0.380388,11,12
92,1,4,0.610525,0.621802,0.56,0.566133,11,13
92,4,8,0.684187,0.643763,1.0,0.657448,11,13
92,5,6,0.724113,0.669204,1.0,0.899069,11,13
92,7,7,0.775991,0.79658,1.0,0.258498,11,13
92,11,14,0.648771,0.617904,1.0,0.476448,11,13
92,15,26,0.553024,0.588379,0.12,0.792805,11,13
92,25,21,0.644491,0.592464,1.0,0.680405,11,13
92,27,20,0.762987,0.756015,1.0,0.506463,11,13
92,28,27,0.660961,0.590928,1.0,0.901826,11,13
92,45,17,0.669189,0.712715,0.56,0.379376,11,13
93,1,4,0.615205,0.617709,0.63,0.569455,11,13
93,4,8,0.675683,0.633491,1.0,0.655105,11,13
93,5,6,0.730632,0.677292,1.0,0.898697,11,13
93,7,7,0.7787,0.800087,1.0,0.256872,11,13
93,11,14,0.65018,0.620033,1.0,0.472507,11,13
93,15,26,0.667225,0.6096,1.0,0.791152,11,13
93,25,21,0.637483,0.583901,1.0,0.679455,11,13
93,27,20,0.763249,0.756498,1.0,0.504852,11,13
93,28,27,0.667951,0.599389,1.0,0.90357,11,13
93,45,17,0.686052,0.724103,0.63,0.378326,11,13
94,1,4,0.628853,0.624597,0.7,0.573737,11,14
94,4,8,0.709142,0.675103,1.0,0.652238,11,14
94,5,6,0.734223,0.681714,1.0,0.898838,11,14
94,7,7,0.795733,0.821271,1.0,0.2554,11,14
94,11,14,0.70433,0.68735,1.0,0.468138,11,14
94,15,26,0.716681,0.670911,1.0,0.788888,11,14
94,25,21,0.584032,0.5179,1.0,0.679249,11,14
94,27,20,0.773785,0.769722,1.0,0.502719,11,14
94,28,27,0.73043,0.676285,1.0,0.90637,11,14
94,45,17,0.701906,0.734318,0.7,0.376521,11,14
95,1,4,0.643207,0.632407,0.77,0.577539,11,14
95,4,8,0.703376,0.668287,1.0,0.64914,11,14
95,5,6,0.729672,0.676106,1.0,0.898709,11,14
95,7,7,0.786667,0.810208,1.0,0.254043,11,14
95,11,14,0.700607,0.683195,1.0,0.463655,11,14
95,15,26,0.696193,0.645691,1.0,0.788021,11,14
95,25,21,0.576651,0.508864,1.0,0.678427,11,14
95,27,20,0.768815,0.763712,1.0,0.501416,11,14
95,28,27,0.731432,0.677261,1.0,0.909015,11,14
95,45,17,0.707349,0.731637,0.77,0.375094,11,14
96,1,4,0.669684,0.655084,0.84,0.582402,10,14
96,4,8,0.675246,0.633802,1.0,0.6465,10,14
96,5,6,0.743801,0.693521,1.0,0.899076,10,14
96,11,14,0.684402,0.663622,1.0,0.459167,10,14
96,15,26,0.635458,0.57079,1.0,0.786833,10,14
96,25,21,0.568131,0.4984,1.0,0.677822,10,14
96,27,20,0.75343,0.744909,1.0,0.499397,10,14
96,28,27,0.728889,0.673834,1.0,0.911917,10,14
96,45,7,0.563549,0.663645,0.0,0.328274,10,14
97,1,4,0.6764,0.653415,0.91,0.586648,10,14
97,4,8,0.669003,0.626389,1.0,0.64349,10,14
97,5,6,0.744949,0.694909,1.0,0.899379,10,14
97,11,14,0.680064,0.658763,1.0,0.45412,10,14
97,15,26,0.626116,0.559315,1.0,0.786177,10,14
97,25,21,0.571069,0.502026,1.0,0.677862,10,14
97,27,20,0.754473,0.746338,1.0,0.497973,10,14
97,28,27,0.736412,0.682856,1.0,0.914641,10,14
97,45,7,0.606699,0.659857,0.42,0.326382,10,14
98,1,4,0.708524,0.68301,0.98,0.592085,10,14
98,4,8,0.67429,0.633202,1.0,0.640618,10,14
98,5,6,0.742115,0.691381,1.0,0.899673,10,14
98,11,14,0.675016,0.65299,1.0,0.449443,10,14
98,15,26,0.660618,0.602298,1.0,0.782474,10,14
98,27,20,0.749961,0.74081,1.0,0.497517,10,14
98,28,27,0.75251,0.702545,1.0,0.91662,10,14
98,45,7,0.611994,0.657015,0.49,0.324731,10,14
99,1,4,0.724012,0.698994,1.0,0.596336,10,13
99,4,8,0.685881,0.647897,1.0,0.636804,10,13
99,5,6,0.749583,0.700568,1.0,0.900033,10,13
99,11,14,0.704507,0.689839,1.0,0.445159,10,13
99,25,26,0.627124,0.684118,0.0,0.915775,10,13
99,27,20,0.775254,0.772223,1.0,0.495775,10,13
99,28,27,0.760842,0.712462,1.0,0.920414,10,13
99,45,7,0.630265,0.670225,0.56,0.322831,10,13
100,1,4,0.720565,0.694292,1.0,0.600829,10,13
100,4,8,0.688901,0.651922,1.0,0.633811,10,13
100,5,6,0.755678,0.708056,1.0,0.900444,10,13
100,11,14,0.703051,0.688484,1.0,0.440685,10,13
100,25,26,0.671403,0.681655,0.42,0.91459,10,13
100,27,20,0.77475,0.771705,1.0,0.494716,10,13
100,28,27,0.757574,0.708087,1.0,0.92383,10,13
100,45,7,0.633461,0.66479,0.63,0.321195,10,13
101,1,4,0.726008,0.700589,1.0,0.605141,10,14
